Gene_set,Term,Term_Name,Overlap,term_size,query_size,P-value,Adjusted P-value,Genes,significant,description,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0031100,animal organ regeneration,3,68,65,0.010257587938937234,0.016143089215376633,1026;1051;983,True,"""The regrowth of a lost or destroyed animal organ."" [GOC:mah]",19241,0.046153846153846156,0.04411764705882353,query_1,"['GO:0031099', 'GO:0048513']"
GO:BP,GO:0036294,cellular response to decreased oxygen levels,4,149,65,0.010515351949708037,0.016494669725032215,2034;4193;4609;7157,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus reflecting a decline in the level of oxygen."" [GOC:al]",19241,0.06153846153846154,0.026845637583892617,query_1,"['GO:0036293', 'GO:0071453']"
GO:BP,GO:0016925,protein sumoylation,3,69,65,0.010636997747932893,0.01665826727245608,1029;4193;5970,True,"""The process in which a SUMO protein (small ubiquitin-related modifier) is conjugated to a target protein via an isopeptide bond between the carboxy-terminus of SUMO with an epsilon-amino group of a lysine residue of the target protein."" [GOC:jl, PMID:11265250]",19241,0.046153846153846156,0.043478260869565216,query_1,"['GO:0018205', 'GO:0032446']"
GO:BP,GO:0120161,regulation of cold-induced thermogenesis,4,150,65,0.010684466141736107,0.0166781910505149,1051;2034;5925;8841,True,"""Any process that modulates the frequency, rate or extent of cold-induced thermogenesis."" [PMID:27876809]",19241,0.06153846153846154,0.02666666666666667,query_1,"['GO:0019222', 'GO:0051239', 'GO:0106106']"
GO:BP,GO:0043923,positive regulation by host of viral transcription,2,18,65,0.010684466141736107,0.0166781910505149,1025;3725,True,"""Any process in which a host organism activates or increases the frequency, rate or extent of viral transcription, the synthesis of either RNA on a template of DNA or DNA on a template of RNA."" [GOC:jl]",19241,0.03076923076923077,0.1111111111111111,query_1,"['GO:0019083', 'GO:0051851']"
GO:BP,GO:0031023,microtubule organizing center organization,4,151,65,0.010916623371579825,0.0170129195401244,1017;1874;81669;983,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a microtubule organizing center, a structure from which microtubules grow."" [GOC:dph, GOC:jl, GOC:mah]",19241,0.06153846153846154,0.026490066225165563,query_1,"['GO:0000226', 'GO:0007017', 'GO:0016043']"
GO:BP,GO:0106106,cold-induced thermogenesis,4,152,65,0.011120506384010992,0.017246665797496855,1051;2034;5925;8841,True,"""The process by which heat is generated by increasing metabolism in response to cold ambient temperatures in order to maintain a stable core body temperature."" [PMID:27876809]",19241,0.06153846153846154,0.02631578947368421,query_1,"['GO:0001659', 'GO:1990845']"
GO:BP,GO:2001233,regulation of apoptotic signaling pathway,6,379,65,0.011120506384010992,0.017246665797496855,4193;4609;5925;5970;7157;7185,True,"""Any process that modulates the frequency, rate or extent of apoptotic signaling pathway."" [GOC:mtg_apoptosis]",19241,0.09230769230769231,0.0158311345646438,query_1,"['GO:0009966', 'GO:0042981', 'GO:0097190']"
GO:BP,GO:0042326,negative regulation of phosphorylation,5,259,65,0.011568366153987744,0.017837644308010294,1026;1028;1029;5925;7345,True,"""Any process that stops, prevents or decreases the rate of addition of phosphate groups to a molecule."" [GOC:jl]",19241,0.07692307692307693,0.019305019305019305,query_1,"['GO:0016310', 'GO:0042325', 'GO:0045936']"
GO:BP,GO:0051101,regulation of DNA binding,3,72,65,0.011719846926175906,0.01794426323625019,1869;3725;5925,True,"""Any process that modulates the frequency, rate or extent of DNA binding. DNA binding is any process in which a gene product interacts selectively with DNA (deoxyribonucleic acid)."" [GOC:ai, GOC:dph, GOC:tb]",19241,0.046153846153846156,0.041666666666666664,query_1,['GO:0051098']
GO:BP,GO:0045655,regulation of monocyte differentiation,2,19,65,0.011719846926175906,0.01794426323625019,1021;4609,True,"""Any process that modulates the frequency, rate or extent of monocyte differentiation."" [GOC:go_curators]",19241,0.03076923076923077,0.10526315789473684,query_1,"['GO:0002761', 'GO:0030224']"
GO:BP,GO:0071901,negative regulation of protein serine/threonine kinase activity,3,72,65,0.011719846926175906,0.01794426323625019,1029;5925;7345,True,"""Any process that decreases the rate, frequency, or extent of protein serine/threonine kinase activity."" [GOC:BHF, GOC:mah]",19241,0.046153846153846156,0.041666666666666664,query_1,"['GO:0006469', 'GO:0071900']"
GO:BP,GO:0060341,regulation of cellular localization,10,1010,65,0.012326786696278798,0.018753906859631766,1020;1025;1029;1387;26993;4193;8841;898;9134;983,True,"""Any process that modulates the frequency, rate or extent of a process in which a cell, a substance, or a cellular entity is transported to, or maintained in a specific location within or in the membrane of a cell."" [GOC:dph, GOC:tb]",19241,0.15384615384615385,0.009900990099009901,query_1,"['GO:0032879', 'GO:0050794', 'GO:0051641']"
GO:BP,GO:0048513,animal organ development,20,3060,65,0.012629416523618367,0.019183923833344354,1020;1021;1026;1051;1869;1874;2034;2195;2274;3009;3925;4139;4193;4609;5925;5970;7157;83852;8841;983,True,"""Development of a tissue or tissues that work together to perform a specific function or functions. Development pertains to the process whose specific outcome is the progression of a structure over time, from its formation to the mature structure. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions."" [GOC:dph, GOC:jid]",19241,0.3076923076923077,0.006535947712418301,query_1,['GO:0048856']
GO:BP,GO:0080134,regulation of response to stress,12,1380,65,0.012729976120393607,0.019210145075897314,1025;1029;1051;1387;2113;4193;4609;5925;5970;7157;8295;8607,True,"""Any process that modulates the frequency, rate or extent of a response to stress. Response to stress is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a disturbance in organismal or cellular homeostasis, usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation)."" [GOC:dhl]",19241,0.18461538461538463,0.008695652173913044,query_1,"['GO:0006950', 'GO:0048583']"
GO:BP,GO:0006261,DNA-templated DNA replication,4,159,65,0.012746731680569364,0.019210145075897314,1017;1025;898;9134,True,"""A DNA replication process that uses parental DNA as a template for the DNA-dependent DNA polymerases that synthesize the new strands."" [GOC:mah, ISBN:0198506732]",19241,0.06153846153846154,0.025157232704402517,query_1,['GO:0006260']
GO:BP,GO:2000434,regulation of protein neddylation,2,20,65,0.012746731680569364,0.019210145075897314,1029;2034,True,"""Any process that modulates the frequency, rate or extent of protein neddylation."" [GOC:obol]",19241,0.03076923076923077,0.1,query_1,"['GO:0045116', 'GO:1903320']"
GO:BP,GO:0006886,intracellular protein transport,8,683,65,0.012746731680569364,0.019210145075897314,1020;1026;1029;3838;4193;7157;8841;983,True,"""The directed movement of proteins in a cell, including the movement of proteins between specific compartments or structures within a cell, such as organelles of a eukaryotic cell."" [GOC:mah]",19241,0.12307692307692308,0.01171303074670571,query_1,"['GO:0008104', 'GO:0015031', 'GO:0046907']"
GO:BP,GO:0008544,epidermis development,6,392,65,0.012772132696990766,0.01921825609578548,1026;3925;5948;5970;7027;8841,True,"""The process whose specific outcome is the progression of the epidermis over time, from its formation to the mature structure. The epidermis is the outer epithelial layer of an animal, it may be a single layer that produces an extracellular material (e.g. the cuticle of arthropods) or a complex stratified squamous epithelium, as in the case of many vertebrate species."" [GOC:go_curators, UBERON:0001003]",19241,0.09230769230769231,0.015306122448979591,query_1,['GO:0009888']
GO:BP,GO:0006979,response to oxidative stress,6,398,65,0.013743555112455515,0.02046837919043511,2034;3725;4193;5970;7157;983,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of oxidative stress, a state often resulting from exposure to high levels of reactive oxygen species, e.g. superoxide anions, hydrogen peroxide (H2O2), and hydroxyl radicals."" [GOC:jl, PMID:12115731]",19241,0.09230769230769231,0.01507537688442211,query_1,['GO:0006950']
GO:BP,GO:0010498,proteasomal protein catabolic process,7,540,65,0.0138161559535437,0.02046837919043511,1017;23198;29882;4193;5713;64682;7345,True,"""The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds that is mediated by the proteasome."" [GOC:tb]",19241,0.1076923076923077,0.012962962962962963,query_1,"['GO:0030163', 'GO:0051603']"
GO:BP,GO:0045472,response to ether,2,21,65,0.0138161559535437,0.02046837919043511,1019;4193,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a ether stimulus."" [GOC:go_curators]",19241,0.03076923076923077,0.09523809523809523,query_1,['GO:1901700']
GO:BP,GO:0010224,response to UV-B,2,21,65,0.0138161559535437,0.02046837919043511,1026;5970,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a UV-B radiation stimulus. UV-B radiation (UV-B light) spans the wavelengths 280 to 315 nm."" [GOC:tb]",19241,0.03076923076923077,0.09523809523809523,query_1,['GO:0009411']
GO:BP,GO:0051128,regulation of cellular component organization,17,2420,65,0.0138161559535437,0.02046837919043511,1017;1020;1026;1029;286151;29882;3925;4134;4139;4193;4609;5925;64682;7157;81669;8607;983,True,"""Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope."" [GOC:ai]",19241,0.26153846153846155,0.0070247933884297524,query_1,"['GO:0016043', 'GO:0050794']"
GO:BP,GO:0043068,positive regulation of programmed cell death,7,542,65,0.013973225387914191,0.020669177769487863,1020;1026;1029;1869;3725;4609;7157,True,"""Any process that activates or increases the frequency, rate or extent of programmed cell death, cell death resulting from activation of endogenous cellular processes."" [GOC:jl]",19241,0.1076923076923077,0.012915129151291513,query_1,"['GO:0012501', 'GO:0043067', 'GO:0048522']"
GO:BP,GO:0045911,positive regulation of DNA recombination,3,78,65,0.014182984424951185,0.020947176996850978,1387;8295;8607,True,"""Any process that activates or increases the frequency, rate or extent of DNA recombination."" [GOC:go_curators]",19241,0.046153846153846156,0.038461538461538464,query_1,"['GO:0000018', 'GO:0006310', 'GO:0051054']"
GO:BP,GO:0071453,cellular response to oxygen levels,4,165,65,0.01423066978797535,0.020985319503005126,2034;4193;4609;7157,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus reflecting the presence, absence, or concentration of oxygen."" [GOC:mah]",19241,0.06153846153846154,0.024242424242424242,query_1,"['GO:0070482', 'GO:0070887']"
GO:BP,GO:0001558,regulation of cell growth,6,403,65,0.014315052264451827,0.02107737756729103,1020;1026;1029;29882;5925;7157,True,"""Any process that modulates the frequency, rate, extent or direction of cell growth."" [GOC:go_curators]",19241,0.09230769230769231,0.01488833746898263,query_1,"['GO:0016049', 'GO:0040008', 'GO:0051128']"
GO:BP,GO:1902850,microtubule cytoskeleton organization involved in mitosis,4,166,65,0.01446809477228954,0.021205146536485434,3925;4134;8841;983,True,"""Any microtubule cytoskeleton organization that is involved in mitosis."" [GO_REF:0000060, GOC:TermGenie, PMID:18799626]",19241,0.06153846153846154,0.024096385542168676,query_1,"['GO:0000226', 'GO:1903047']"
GO:BP,GO:0000209,protein polyubiquitination,5,279,65,0.015091547484125103,0.021998600893159942,1029;29882;4193;64682;7185,True,"""Addition of multiple ubiquitin groups to a protein, forming a ubiquitin chain."" [PMID:26906419]",19241,0.07692307692307693,0.017921146953405017,query_1,['GO:0016567']
GO:BP,GO:1990845,adaptive thermogenesis,4,169,65,0.015313873718365604,0.022140540315709306,1051;2034;5925;8841,True,"""The regulated production of heat in response to short term environmental changes, such as stress, diet or reduced temperature."" [PMID:17260010, PMID:20363363]",19241,0.06153846153846154,0.023668639053254437,query_1,['GO:0008152']
GO:BP,GO:0051168,nuclear export,4,169,65,0.015313873718365604,0.022140540315709306,1020;1029;26993;4193,True,"""The directed movement of substances out of the nucleus."" [GOC:ai]",19241,0.06153846153846154,0.023668639053254437,query_1,['GO:0006913']
